Date,Region,Latitude,Longitude,Property_Type,Price,Rental_Yield_Pct,Demand_Score,Supply_Score,Economic_Indicator
2023-07-13,Coastal,40.586680980077894,-73.97155354237039,Commercial,2741414.91,5.23,10,33,0.55
2024-03-09,Tech Park,40.67478802266842,-74.08432214425542,Villa,1380897.75,5.87,48,90,0.44
2024-07-20,Coastal,40.59676571367639,-73.9487319297828,Commercial,2660513.97,5.67,85,86,0.28
2024-10-24,Downtown,40.73817427789153,-73.98405429122917,Apartment,785697.44,3.43,49,22,0.55
2024-10-09,Downtown,40.72895612917091,-74.00677981872772,Studio,432841.73,4.12,28,81,0.32
2024-05-29,Industrial,40.82004542071351,-74.21952636314606,Commercial,1744948.29,6.68,47,90,0.21
2024-08-13,Downtown,40.673626697133756,-73.9944340395398,Apartment,679821.94,3.97,56,67,0.44
2024-07-06,Industrial,40.7547793416788,-74.19801211820878,Studio,220191.49,6.56,54,89,0.45
2023-10-29,Tech Park,40.651829281340476,-74.05812655221662,Villa,1668742.54,6.11,36,74,0.42
2023-08-20,Tech Park,40.65783660020345,-74.05323359854428,Commercial,2347187.16,6.67,21,30,0.57
2024-01-01,Downtown,40.6795855100978,-73.98884102800751,Studio,508717.56,4.05,12,81,0.65
2023-11-17,Industrial,40.79019403179478,-74.21183752132687,Villa,1082330.14,7.9,72,22,0.34
2024-06-09,Suburbs,40.72994908735221,-74.07561013954866,Apartment,469800.17,6.15,87,51,0.57
2023-09-17,Industrial,40.78249108288291,-74.23336030287335,Studio,224203.76,6.45,99,74,0.6
2024-05-04,Suburbs,40.76710070136395,-74.09452001475474,Commercial,1294515.5,5.41,76,88,0.44
2023-03-25,Coastal,40.57982789364581,-73.94438095773482,Studio,389295.28,5.39,7,22,0.65
2024-06-18,Tech Park,40.64407674829812,-74.05046161011474,Apartment,653567.41,5.95,82,25,0.49
2023-02-21,Coastal,40.59448103479291,-73.94090994855829,Commercial,2280592.42,4.62,63,98,0.47
2023-07-30,Coastal,40.60851082588552,-73.9686405362729,Apartment,622682.56,6.03,33,32,0.49
2024-11-22,Downtown,40.71703124120558,-73.99743345171662,Villa,1441080.97,4.23,8,90,0.57
2023-05-07,Coastal,40.623581004310786,-73.97881845535764,Apartment,580082.72,5.17,88,97,0.37
2023-12-07,Coastal,40.582251812743976,-73.95253328054696,Studio,368506.47,5.24,95,90,0.47
2024-05-09,Industrial,40.80461728820256,-74.1636884503681,Commercial,1541825.94,7.15,15,6,0.31
2024-10-21,Industrial,40.840834229828296,-74.2060419408205,Studio,278097.61,7.61,43,49,0.39
2023-07-11,Downtown,40.700891428525104,-73.99837656454893,Apartment,866793.3,4.22,69,14,0.58
2023-02-05,Coastal,40.58324132835261,-73.97808312479235,Commercial,2856159.38,4.87,63,76,0.54
2024-10-19,Suburbs,40.75906844167387,-74.08510461738027,Apartment,532504.65,5.73,5,89,0.38
2024-12-27,Downtown,40.729952273573055,-73.96822253224892,Villa,1452430.98,4.16,71,21,0.59
2023-08-30,Industrial,40.79445657780035,-74.20086559175776,Villa,1023749.08,6.64,4,23,0.54
2023-08-17,Downtown,40.6915582166576,-74.00592990336663,Commercial,2933945.37,3.54,36,79,0.26
2023-01-20,Industrial,40.78853938147575,-74.18179496636935,Studio,235772.78,5.93,3,93,0.55
2023-01-01,Coastal,40.5869372522014,-73.97037610395182,Commercial,2388181.73,5.57,87,25,0.42
2024-07-06,Coastal,40.60807606261659,-73.95670198023382,Commercial,2018434.19,5.52,15,54,0.46
2023-05-10,Suburbs,40.74522788936571,-74.13063741040371,Studio,230204.56,5.26,30,55,0.5
2024-12-24,Suburbs,40.76183435453564,-74.08861251686352,Villa,987364.82,5.29,55,20,0.66
2023-07-23,Industrial,40.804934609021736,-74.21943119994552,Studio,266894.19,7.86,16,55,0.6
2024-10-31,Coastal,40.591930041341115,-73.93355915992143,Apartment,653809.58,4.39,11,78,0.53
2024-11-14,Downtown,40.7310302105373,-74.02818911110893,Commercial,3513813.42,3.71,69,41,0.39
2023-03-26,Tech Park,40.64719448828899,-74.05671031664066,Apartment,675116.85,6.55,79,84,0.56
2024-06-20,Suburbs,40.74792160977042,-74.09552319654433,Apartment,411919.49,6.01,72,60,0.54
2023-01-26,Downtown,40.692510784703614,-74.00466468920537,Villa,1999482.94,4.74,11,27,0.64
2024-10-29,Tech Park,40.65866568266878,-74.01541065896541,Villa,1311898.33,6.43,69,15,0.59
2024-08-06,Downtown,40.705945338022545,-73.94513341009001,Commercial,2624923.98,4.01,75,45,0.52
2023-06-29,Suburbs,40.73221281774352,-74.09671968086718,Villa,1108654.44,5.11,8,14,0.42
2024-08-06,Coastal,40.601198195481594,-73.94752490714951,Commercial,2267823.93,5.79,26,18,0.44
2023-01-03,Industrial,40.83603056815664,-74.2091785940888,Villa,1164256.36,6.34,9,51,0.47
2024-03-11,Downtown,40.72587517856002,-74.00303471891904,Commercial,2733046.57,3.62,10,29,0.63
2023-09-22,Tech Park,40.65175370786125,-74.04216237475508,Studio,322754.47,5.65,36,73,0.66
2024-12-23,Downtown,40.69799691553993,-74.0025099886158,Studio,479559.98,3.26,84,43,0.41
2023-06-18,Downtown,40.72682779787619,-74.01321612987678,Apartment,845420.28,4.67,8,96,0.41
2024-03-23,Tech Park,40.63861008039891,-74.04494492061878,Studio,353157.22,6.45,57,53,0.32
2024-06-29,Coastal,40.592267316045714,-73.98303502335017,Commercial,2608932.94,5.32,96,29,0.54
2023-01-31,Industrial,40.79882942947873,-74.22471115150736,Apartment,447476.91,8.46,57,4,0.62
2023-06-12,Tech Park,40.63457915685717,-74.05968781136285,Studio,339055.34,6.58,6,81,0.49
2024-10-28,Industrial,40.807213787517206,-74.17881047665146,Villa,1026782.69,6.36,86,92,0.5
2024-12-24,Downtown,40.718156723451266,-73.9906912501125,Studio,516497.41,3.32,8,33,0.49
2023-02-12,Suburbs,40.76191311551156,-74.11215863552843,Villa,1010458.25,5.48,28,46,0.33
2023-03-22,Suburbs,40.732921549732616,-74.11733808410696,Commercial,1775732.7,5.57,15,90,0.48
2024-05-30,Industrial,40.78343412479303,-74.19759602882507,Studio,246615.92,7.4,3,67,0.47
2023-12-21,Suburbs,40.74206321173988,-74.12028322530509,Commercial,1674544.32,4.89,19,66,0.54
2023-03-26,Industrial,40.83241687686829,-74.1902912792652,Commercial,1609785.8,6.68,33,58,0.57
2024-09-14,Industrial,40.75732561946917,-74.20581006837955,Apartment,396844.31,7.69,52,14,0.55
2023-06-14,Suburbs,40.75349328897751,-74.0583670242287,Apartment,347296.42,6.31,52,88,0.41
2023-10-12,Coastal,40.59013314099852,-73.93459899782165,Villa,1794958.97,4.71,50,69,0.27
2024-06-12,Tech Park,40.64903274726831,-74.05421838079614,Commercial,2248033.5,7.06,50,34,0.41
2024-10-02,Tech Park,40.63907471981645,-74.05438555041368,Apartment,751171.13,7.22,3,58,0.48
2024-09-04,Downtown,40.69296803120834,-74.0575586238455,Villa,1880026.56,4.17,88,29,0.48
2024-06-26,Tech Park,40.60950093330214,-74.03601575122656,Studio,302124.91,6.07,79,52,0.48
2023-08-12,Downtown,40.70522517651912,-74.03242909721962,Commercial,2792813.89,3.62,44,41,0.54
2024-09-12,Industrial,40.79084163489812,-74.20606878774274,Commercial,1471897.41,6.16,44,52,0.32
2023-06-04,Coastal,40.61346956305624,-73.97053517238058,Commercial,2985682.28,3.66,49,15,0.52
2023-04-07,Tech Park,40.67924675364326,-74.04931590630923,Commercial,2194890.09,6.59,3,63,0.48
2024-10-19,Coastal,40.606540236500386,-73.9662876739012,Villa,1486227.64,5.18,88,8,0.4
2023-01-27,Coastal,40.589737455072715,-73.9555558865466,Apartment,729650.69,4.37,92,44,0.52
2023-03-17,Coastal,40.63999511663916,-73.9710876039049,Apartment,557740.02,5.11,4,72,0.52
2024-03-25,Industrial,40.827397665199044,-74.20716959281862,Studio,235251.92,5.58,28,92,0.64
2024-01-15,Coastal,40.59969058310466,-73.9696132582446,Commercial,2513003.0,5.28,79,74,0.65
2023-06-29,Downtown,40.750415222924055,-73.97041293748478,Apartment,814562.2,3.32,10,73,0.56
2024-10-20,Suburbs,40.70113709389538,-74.10007724557583,Commercial,1801803.81,5.12,47,45,0.46
2024-07-11,Suburbs,40.72193457940519,-74.08733262381449,Commercial,1546814.4,5.88,46,64,0.31
2023-12-08,Industrial,40.82492722431754,-74.2254904174777,Studio,224095.4,7.06,42,72,0.4
2023-11-05,Industrial,40.78027250815895,-74.21787632861164,Villa,854013.54,7.24,77,70,0.47
2023-05-15,Tech Park,40.63891838407319,-74.08705114269519,Villa,1491610.43,5.64,23,52,0.26
2023-01-03,Tech Park,40.68392460685047,-74.05842060691725,Villa,1224352.95,5.2,1,22,0.56
2023-06-22,Tech Park,40.63883733480685,-74.03011242538015,Studio,348558.1,6.09,4,3,0.55
2024-05-02,Coastal,40.59555288284391,-73.968149222298,Villa,1563997.92,5.34,52,66,0.47
2024-11-05,Downtown,40.70569939185713,-74.02032053248422,Villa,2025808.23,4.07,14,99,0.5
2023-09-07,Downtown,40.71843481096933,-74.00896445777687,Villa,1890947.04,4.11,53,67,0.37
2024-07-06,Industrial,40.790489952286485,-74.20174819736484,Apartment,362504.14,6.42,37,31,0.55
2024-08-08,Coastal,40.63872554225289,-73.96173389177524,Apartment,601174.13,4.47,9,95,0.31
2023-05-26,Downtown,40.69878577671625,-73.97961790925002,Studio,544317.21,3.22,75,52,0.49
2023-05-08,Tech Park,40.65420714278743,-74.05522563035773,Villa,1475972.1,4.87,22,26,0.57
2024-07-04,Coastal,40.56815792660724,-73.93774570537607,Commercial,2452628.54,5.41,48,26,0.41
2023-05-14,Downtown,40.70040496686658,-73.98154576414336,Commercial,2499385.84,4.05,21,81,0.26
2023-10-30,Downtown,40.707072030369986,-74.01602830093817,Villa,1965562.44,3.56,72,52,0.39
2023-06-25,Suburbs,40.73954126221225,-74.06208985308017,Apartment,443235.22,4.81,78,20,0.46
2023-07-08,Tech Park,40.65565871261763,-74.0433786304847,Studio,332271.12,6.41,24,29,0.36
2023-02-18,Suburbs,40.74628938995307,-74.08936449437668,Studio,287484.92,6.17,35,51,0.52
2023-12-15,Tech Park,40.63979826846562,-74.06202020241264,Villa,1420735.77,5.48,48,10,0.29
2023-12-21,Industrial,40.80537021051494,-74.17381087548408,Villa,1065277.34,7.0,52,18,0.59
2023-01-21,Suburbs,40.76414199774979,-74.10351995605545,Villa,1203929.92,4.45,34,2,0.59
2023-03-20,Industrial,40.77978662497493,-74.21548539844808,Studio,234632.0,7.06,87,48,0.5
2023-10-21,Downtown,40.70110545928455,-74.04134570408003,Villa,1787234.81,3.62,6,6,0.73
2023-12-31,Coastal,40.61899778136499,-73.95589044181625,Commercial,2430561.4,4.39,92,13,0.46
2023-04-25,Suburbs,40.70017677183697,-74.07566553015003,Apartment,429972.42,5.8,56,54,0.45
2023-06-03,Tech Park,40.6799709272134,-74.03152057144257,Apartment,486676.58,6.72,86,49,0.5
2023-07-22,Coastal,40.602579040958915,-73.95056011927164,Apartment,567814.32,4.17,70,65,0.28
2023-06-15,Tech Park,40.65227795143997,-74.02917187408961,Commercial,1961136.88,6.01,19,52,0.63
2024-08-24,Coastal,40.60026840970777,-73.95026566177918,Commercial,2487752.62,4.77,12,10,0.5
2023-03-26,Industrial,40.789960160796376,-74.1843549992012,Studio,265022.51,7.37,42,12,0.33
2023-01-09,Suburbs,40.774848745730516,-74.10513390056248,Commercial,1887613.47,5.61,17,29,0.64
2023-02-15,Downtown,40.69850462942381,-74.01280680965766,Villa,1759369.93,4.42,54,16,0.59
2024-01-27,Downtown,40.71399330371293,-74.04147565460828,Studio,448863.68,4.07,82,38,0.37
2023-04-09,Suburbs,40.74271290180227,-74.08769762288348,Commercial,2095788.84,5.6,46,30,0.37
2023-03-29,Industrial,40.805346765601726,-74.19838387722587,Commercial,1440972.65,7.81,74,50,0.43
2024-09-24,Tech Park,40.68477983620654,-74.05955073075384,Villa,1287835.51,6.86,14,8,0.47
2024-02-22,Tech Park,40.61789090601922,-74.06470549438755,Villa,1359531.67,6.11,72,55,0.41
2023-10-21,Tech Park,40.675991769553306,-74.01182804256618,Villa,1569810.55,5.82,54,46,0.54
2023-06-20,Industrial,40.81555470094496,-74.19850628314727,Villa,773914.46,7.09,85,85,0.5
2023-02-14,Coastal,40.64559690965949,-73.95190249755107,Villa,1339716.21,5.92,41,75,0.57
2023-10-18,Downtown,40.70863098443461,-73.99430541817715,Villa,1459433.96,3.98,50,86,0.69
2024-04-21,Coastal,40.591161926736696,-73.92738946760926,Villa,1564805.91,4.89,98,75,0.55
2023-01-08,Downtown,40.71113843118072,-74.00995189137444,Studio,368142.7,4.75,19,98,0.47
2024-07-24,Suburbs,40.72306512962963,-74.11238118139998,Apartment,537863.94,4.93,45,28,0.41
2023-11-29,Suburbs,40.72051413888983,-74.12071405355626,Studio,277399.05,5.35,48,45,0.6
2023-09-21,Suburbs,40.79736963418651,-74.09924873297237,Villa,1063581.96,6.0,66,70,0.52
2023-10-17,Tech Park,40.646529118549566,-74.04069542207081,Villa,1351911.18,6.14,44,17,0.59
2023-12-17,Suburbs,40.71834151674565,-74.12226128202374,Commercial,1877951.51,6.16,12,76,0.29
2023-10-22,Coastal,40.630375904357855,-73.9442723007815,Apartment,571332.98,5.71,65,98,0.58
2023-10-09,Industrial,40.80643305319183,-74.19125944686193,Villa,946483.16,7.48,53,6,0.6
2023-05-03,Tech Park,40.633864590959945,-74.05154965548664,Apartment,620164.52,6.3,47,13,0.56
2023-09-23,Industrial,40.79065718603364,-74.21610923038615,Apartment,459605.01,6.75,46,57,0.46
2023-04-20,Suburbs,40.75365829127241,-74.13707464482438,Apartment,441817.31,4.16,22,30,0.45
2023-07-17,Suburbs,40.77753144866647,-74.09334368131347,Villa,1101567.19,5.71,85,18,0.47
2023-01-28,Suburbs,40.761218933962,-74.07721430739554,Studio,302352.09,5.34,11,32,0.31
2024-02-12,Coastal,40.60458909501608,-73.96766219890974,Apartment,725373.34,4.87,4,89,0.36
2023-07-24,Suburbs,40.72637290070834,-74.10394501280705,Commercial,1657235.76,4.85,24,65,0.43
2024-04-22,Coastal,40.635862286552154,-73.9688430771038,Commercial,2650188.48,4.53,64,83,0.42
2023-03-04,Downtown,40.70841175358056,-74.00130143749824,Apartment,881941.25,3.82,89,49,0.64
2023-11-20,Suburbs,40.73226721661591,-74.09927026467317,Studio,225688.12,6.27,39,44,0.52
2024-12-24,Suburbs,40.74330422151437,-74.09223154992718,Apartment,451978.43,4.7,27,98,0.52
2023-11-14,Industrial,40.80857046591494,-74.20334976703082,Apartment,383814.02,6.27,42,39,0.48
2023-10-04,Tech Park,40.64399806607829,-74.03001829880034,Villa,1471808.86,6.35,58,52,0.64
2024-10-18,Coastal,40.642974125878744,-73.9556108497174,Studio,418799.23,4.72,27,55,0.56
2024-10-29,Tech Park,40.66176314528872,-74.06412951001532,Studio,333452.38,6.01,85,78,0.62
2023-06-15,Coastal,40.64232024113662,-73.96510998896734,Commercial,2385492.7,5.77,27,51,0.43
2023-09-08,Coastal,40.62589409819225,-73.92443941616035,Studio,409714.8,4.99,48,52,0.56
2023-10-24,Suburbs,40.73583023796942,-74.12316686067123,Apartment,372378.83,6.01,93,10,0.66
2024-01-27,Coastal,40.619355191835524,-73.91144943251726,Apartment,683502.12,5.16,21,3,0.42
2023-09-25,Coastal,40.57843239593321,-73.93056139313119,Studio,395593.73,5.65,49,21,0.51
2023-05-03,Industrial,40.790076610559666,-74.20636896980662,Villa,991246.57,7.77,71,7,0.49
2024-12-24,Industrial,40.74799758599602,-74.17490510325325,Apartment,450061.15,6.78,90,93,0.66
2023-03-11,Tech Park,40.63601936478141,-74.04384962237498,Studio,273866.34,5.91,60,62,0.59
2024-07-13,Suburbs,40.77697386397291,-74.09917450121313,Studio,270415.75,5.29,48,73,0.57
2023-10-06,Industrial,40.8341074603606,-74.19130382340751,Commercial,1535702.65,7.35,54,68,0.47
2024-05-23,Coastal,40.638896572831364,-73.98303502055342,Apartment,666835.52,4.92,7,9,0.52
2023-06-05,Coastal,40.58086247645235,-73.9440492272956,Apartment,774489.28,4.91,34,19,0.31
2024-09-15,Suburbs,40.75647305858307,-74.09423668984715,Commercial,1572859.84,6.12,1,28,0.5
2023-04-16,Downtown,40.699997069898124,-73.9958397541789,Villa,1624710.9,3.7,79,15,0.51
2023-10-23,Downtown,40.71684149012323,-73.96833331780662,Commercial,2514896.67,4.21,86,73,0.47
2024-09-12,Coastal,40.60817686423629,-73.95999165280624,Apartment,614068.59,4.7,8,52,0.44
2024-12-25,Suburbs,40.744983326563776,-74.12322723661805,Villa,1041672.65,4.73,46,46,0.46
2023-06-28,Downtown,40.68720704303302,-74.02848400193893,Villa,1923322.38,4.35,45,68,0.48
2024-04-23,Suburbs,40.729004536834786,-74.0770348431483,Apartment,478405.69,5.74,7,42,0.52
2023-04-17,Industrial,40.822314564440376,-74.20312690534044,Villa,1131780.19,7.55,1,43,0.53
2023-06-16,Industrial,40.77369123468225,-74.20911765470744,Commercial,1673931.88,6.99,98,17,0.47
2024-12-09,Downtown,40.71179838802287,-73.97656582203277,Studio,515575.04,4.21,7,13,0.6
2024-12-17,Coastal,40.60153114687887,-73.94463468580936,Apartment,663928.36,5.16,17,34,0.44
2024-03-07,Coastal,40.57322552587729,-73.96771336368013,Commercial,2788822.37,4.52,27,1,0.38
2024-03-25,Industrial,40.80938535605007,-74.18325085595283,Villa,976011.07,6.98,9,31,0.55
2024-07-07,Tech Park,40.63132116185164,-74.0704896999803,Studio,326645.52,5.68,16,31,0.41
2024-02-24,Suburbs,40.73254913246449,-74.1071225672568,Apartment,498955.69,5.53,59,99,0.43
2024-11-03,Industrial,40.75240371435139,-74.21468479895384,Commercial,1860052.85,6.05,27,89,0.42
2024-10-18,Coastal,40.614286080814225,-73.94929257165823,Villa,1390473.11,4.87,69,58,0.38
2023-06-14,Tech Park,40.65437659436319,-74.05495136852822,Commercial,2306558.47,5.21,55,41,0.51
2023-08-09,Coastal,40.62124382615254,-73.93838351810707,Studio,418138.96,4.74,13,93,0.57
2023-04-14,Tech Park,40.64783672729621,-74.0555514461712,Commercial,2915339.32,6.15,53,52,0.28
2024-10-29,Coastal,40.60448840076764,-74.00946612342585,Commercial,2270934.52,4.86,54,17,0.46
2024-10-27,Downtown,40.72550491073208,-74.02652484750605,Apartment,712696.94,4.33,80,36,0.68
2024-11-29,Coastal,40.6098639137698,-73.95709181265006,Villa,1474893.79,5.54,90,67,0.54
2023-03-06,Suburbs,40.78896336468051,-74.09667891258928,Villa,937305.14,5.7,49,99,0.66
2024-09-15,Downtown,40.71588047634439,-74.0002504064997,Commercial,3047953.81,3.76,10,96,0.46
2024-09-25,Tech Park,40.656505033517085,-74.02641473682841,Commercial,2412201.25,6.13,40,64,0.46
2024-01-30,Suburbs,40.780081352090406,-74.11409286596246,Apartment,484710.51,5.13,78,13,0.43
2023-08-23,Suburbs,40.76883238027103,-74.09846963875512,Commercial,1717737.51,5.62,85,41,0.37
2024-09-07,Coastal,40.62615928385099,-73.93596589206422,Studio,394886.13,5.38,68,15,0.59
2024-04-10,Coastal,40.622702614875536,-73.92725003394325,Studio,378675.99,5.36,63,68,0.57
2023-12-29,Suburbs,40.77471334572019,-74.13335330532381,Villa,1186981.22,5.37,88,85,0.48
2024-01-26,Suburbs,40.77207856958014,-74.0769089396244,Commercial,1867551.41,5.03,77,3,0.47
2024-08-24,Coastal,40.59684463639421,-73.93385219178693,Apartment,640447.81,5.73,59,67,0.44
2023-04-07,Coastal,40.574105864927716,-73.94145377826493,Villa,1694121.12,5.32,18,21,0.51
2024-10-10,Tech Park,40.65434744253388,-74.06498305309734,Commercial,2608928.53,5.66,61,83,0.58
2023-10-06,Coastal,40.59047988143005,-73.88732926680913,Villa,1532173.51,4.56,83,42,0.44
2023-10-29,Downtown,40.6927340849021,-74.02127405318357,Villa,1974698.54,3.99,42,29,0.47
2023-09-11,Suburbs,40.736893449535984,-74.09610064588018,Commercial,1693471.88,5.37,20,23,0.62
2023-02-02,Downtown,40.735899604583956,-73.97485219684701,Commercial,2687190.78,4.22,15,21,0.46
2024-09-21,Downtown,40.71721683540581,-74.00685648758152,Villa,1802928.35,4.21,7,40,0.47
2024-11-24,Coastal,40.612285109761885,-73.92910667528649,Studio,366069.66,4.35,2,79,0.52
2023-07-30,Tech Park,40.625598284135044,-74.07304390602168,Villa,1250791.99,6.16,24,88,0.48
2024-08-26,Tech Park,40.623209641528696,-74.06876908997054,Studio,366485.71,5.19,40,46,0.32
2024-06-03,Coastal,40.63762945786002,-73.94529300402235,Apartment,520150.27,4.31,13,2,0.4
2024-10-20,Coastal,40.578280736585164,-73.93163163390857,Villa,1346661.61,4.93,21,36,0.31
2023-10-21,Downtown,40.711616417783794,-74.02151043698757,Villa,1970474.11,2.84,23,36,0.59
2024-02-10,Downtown,40.73492185045707,-74.00664463377522,Apartment,637141.13,3.27,17,72,0.52
2023-12-02,Suburbs,40.729229182859285,-74.07774403608774,Villa,1098129.14,5.28,99,6,0.54
2024-05-24,Tech Park,40.68316524721217,-74.0271841710489,Studio,248466.7,5.24,90,56,0.6
2023-08-03,Downtown,40.70435570830169,-74.01138299671479,Studio,490666.32,3.81,15,98,0.46
2023-11-09,Downtown,40.716373395504384,-73.99758246484136,Villa,1771489.82,3.65,56,76,0.46
2024-03-15,Industrial,40.80132037498686,-74.2229078344377,Commercial,1534674.88,6.83,43,40,0.47
2023-10-03,Industrial,40.81699289565413,-74.19032317749948,Apartment,398306.72,4.78,99,43,0.47
2024-08-31,Coastal,40.62492452508681,-73.91897437602198,Villa,1325873.86,5.11,95,17,0.54
2024-05-21,Suburbs,40.75112493080321,-74.12592834038146,Villa,996792.94,6.39,55,82,0.42
2023-12-24,Coastal,40.601202721114326,-73.93063117183306,Villa,1870381.24,5.5,75,56,0.59
2024-06-29,Coastal,40.544653491547955,-73.94484208322145,Villa,1712552.07,5.56,27,21,0.6
